Tanggal,Comment,Sentiment,label,predict_sentiment_indoBERT,Platform,standardized_text,Topic
2024-06-23 00:00:00,@hivoltescargot Skip dulu soalnya pada tanggal tersebut udah ada acara (Maybank Marathon Bali),netral,1,netral,Twitter,tanggal acara maybank marathon bali,Maybank Marathon di Bali
2024-06-23 00:00:00,Program 24 Juni di tunggu,netral,1,netral,Instagram,program juni ditunggu,Pujian dan Dukungan Lomba Lari
2024-06-24 00:00:00,Kalo udh beli bs dpt cash back dong😂,positif,2,positif,Instagram,beli cashback,Pujian dan Dukungan Lomba Lari
2024-06-24 00:00:00,Wtb 10k 2person dong !!,netral,1,netral,Instagram,mencari 10 kilometer orang,Pujian dan Dukungan Lomba Lari
2024-06-24 00:00:00,"WTS penginapan dekat start line MBM, free pick up airport",netral,1,netral,Instagram,menjual penginapan garis maybank marathon jemput gratis bandara,Pujian dan Dukungan Lomba Lari
2024-06-24 00:00:00,@girltheinternet Next Maybank Marathon,netral,1,netral,Twitter,maybank marathon,Maybank Marathon di Bali
2024-06-24 00:00:00,Ada yg jual #maybankmarathon ges?,netral,1,netral,Twitter,jual ges,Pujian dan Dukungan Lomba Lari
2024-06-24 00:00:00,"WTD penginapan dekat start line MBM, free pick up airport",netral,1,netral,Instagram,mencari penginapan garis maybank marathon jemput gratis bandara,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,H-2bulan Maybank Marathon. Event Half Marathon ke-dua ku. Latihan amburadul.,negatif,0,negatif,Twitter,h maybank marathon event half marathon latihan kacau,Maybank Marathon di Bali
2024-06-25 00:00:00,@rizckyo our 4th @maybankmarathon 🔥🔥🔥🙌🏻🙌🏻🙌🏻,positif,2,positif,Instagram,maybank marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Yuk yuk bisa yg mau VFM 😊💪🔥,positif,2,positif,Instagram,yuk virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,see you at the start line @maybankmarathon pak @kerry1204 pak @wawansyahrani 🔥🔥🔥🙌🏻🙌🏻🙌🏻,positif,2,positif,Instagram,jumpa garis,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,@noviliachen bersiaplahh,netral,1,netral,Instagram,bersiaplahh,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,See u in Gianyar.. Hotel aman.. Pesawat aman..,positif,2,positif,Instagram,jumpa gianyar hotel aman pesawat aman,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,wtb 1 slot hm dm,netral,1,netral,Instagram,mencari slot half marathon kirim pesan,Maybank Marathon di Bali
2024-06-25 00:00:00,Omggg deg degan,netral,1,netral,Instagram,ampun deg degan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,"min, teman saya @clwdee @syafmarini mau VFM di sini. mohon doanya ya. teman2 netizen jg mohon doanya
cc @francescology",positif,2,positif,Instagram,admin teman virgin full marathon mohon doanya teman netizen mohon doanya cc,Maybank Marathon di Bali
2024-06-25 00:00:00,Bisa yuk HM 2 bulan persiapan 😭😭,negatif,0,negatif,Instagram,yuk half marathon persiapan,Maybank Marathon di Bali
2024-06-25 00:00:00,2 bulan dari skr akan sulit tidur malam,negatif,0,negatif,Instagram,sulit tidur malam,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,a bit nevous bcs this is the first time everrr🙌,netral,1,netral,Instagram,gugup kalinya,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,COT FM berapa yah?,netral,1,netral,Instagram,cot full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Bismillah virgin FM,positif,2,positif,Instagram,bismillah virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Hadir.. Pengalaman pertama di Mybank 😁😁,positif,2,positif,Instagram,hadir pengalaman maybank,Maybank Marathon di Bali
2024-06-25 00:00:00,Prepare bwang @endicesc 🔥🔥🔥,positif,2,positif,Instagram,persiapan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Kok blm ada yg WTS???,netral,1,netral,Instagram,menjual,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,See you gais!,positif,2,positif,Instagram,jumpa teman,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Salut sama @maybankmarathon memberi menu training cuma-cuma bagi peserta race. Ga semua penyelenggara race melakukan ini 👍👍,positif,2,positif,Instagram,salut menu latihan gratis peserta lomba penyelenggara lomba,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Good luck em @dwmertayasa,positif,2,positif,Instagram,semoga sukses,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,WTB HM men L … 👏,netral,1,netral,Instagram,mencari half marathon pria ukuran l,Maybank Marathon di Bali
2024-06-25 00:00:00,Bismillah VHM #pelaribaru,positif,2,positif,Instagram,bismillah virgin half marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Msh bs daftar kah ka saat ini? Atau sdh ditutup?,netral,1,netral,Instagram,daftar kak ditutup,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,2nd HM of this year 🙌,positif,2,positif,Instagram,half marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Panic trenin started 😰,negatif,0,negatif,Instagram,panik latihan,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,saya awam dan mau vfm. boleh sharing teman teman pengalaman dan pembelajaran saat full marathon apa saja yang perlu disiapkan (selain fisik). mungkin bisa membantu tmn tmn yg lain😁,positif,2,positif,Instagram,pemula full marathon berbagi teman pengalaman pelajaran full marathon disiapkan fisik membantu teman,Maybank Marathon di Bali
2024-06-25 00:00:00,Mau barengan HM ga @rahultamarap ttd @kenjiganessha,netral,1,netral,Instagram,barengan half marathon tanda tangan,Maybank Marathon di Bali
2024-06-25 00:00:00,Info penginapan,netral,1,netral,Instagram,informasi penginapan,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Parkir motor dimana min?,netral,1,netral,Instagram,parkir motor admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Siap meramaikan taun ini 🔥🔥,positif,2,positif,Instagram,meramaikan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,ini cara regist nya gimana yaa?,netral,1,netral,Instagram,pendaftarannya,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Semoga bs PB 🔥,positif,2,positif,Instagram,semoga catatan terbaik,Maybank Marathon di Bali
2024-06-25 00:00:00,Excited sekaligus nervous VFM🔥,positif,2,positif,Instagram,semangat plus deg degan nih gara virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Semangatttt🔥🔥 plus deg2an nih gegara VFM dimari,positif,2,positif,Instagram,semangat deg degan nih gegara virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Where can we read the event guide?,netral,1,netral,Instagram,membaca panduan acara,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Share idea how to get there from your hotel or resort please 🙏 😊,positif,2,positif,Instagram,berbagi ide venue hotel resor,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Deg²an ga? @bass_is_bass,netral,1,netral,Instagram,deg degan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,"Walau hanya bisa ikut 10K, deg2an juga 😂",positif,2,positif,Instagram,10 kilometer deg degan,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Semakin dekat 😍 bismillah VFM,positif,2,positif,Instagram,bismillah virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,apakah tiket tdk bisa ditambah 😂😂,netral,1,netral,Instagram,tiket ditambah,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Masih bisa beli ga tiket shuttle bus nya min? @maybankmarathon 🙌🙌,netral,1,netral,Instagram,beli tiket shuttle bus nya admin,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Cepet beut,netral,1,positif,Instagram,cepat,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Wtb hm dm please yg batal brgkt,netral,1,netral,Instagram,mencari half marathon kirim pesan langsung batal berangkat,Maybank Marathon di Bali
2024-06-25 00:00:00,WTB 10K #serius,netral,1,netral,Instagram,mencari 10 kilometer,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Jgn di countdown dong min... Makin galau dan deg2an,negatif,0,negatif,Instagram,dihitung mundur admin galau deg degan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,"Lets goooo, my virgin marathonn 🔥🙌",positif,2,positif,Instagram,ayo jalan maraton,Maybank Marathon di Bali
2024-06-25 00:00:00,Cari temen yg VFM🙌,netral,1,netral,Instagram,cari teman virgin full marathon,Maybank Marathon di Bali
2024-06-25 00:00:00,Gassssss 🔥🔥🔥,positif,2,positif,Instagram,gas,Pujian dan Dukungan Lomba Lari
2024-06-25 00:00:00,Counting months🙌,netral,1,netral,Instagram,menghitung,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-25 00:00:00,Kalo ada yang mau di cancel slot HM nya boleh lah 😁😁😁,positif,2,positif,Instagram,batalkan slot half marathon nya,Maybank Marathon di Bali
2024-06-26 00:00:00,Msh dapatkah kah utk 2 slot.?,netral,1,netral,Instagram,dapatkah slot,Pujian dan Dukungan Lomba Lari
2024-06-26 00:00:00,Wtb 10k 1 slot,netral,1,netral,Instagram,mencari 10 kilometer slot,Maybank Marathon di Bali
2024-06-26 00:00:00,"min, mau tanya utk pengambilan racepack itu hari sabtu sampai jam brapa ya?",netral,1,netral,Instagram,admin pengambilan racepack sabtu jam,Pujian dan Dukungan Lomba Lari
2024-06-26 00:00:00,Need HM or 10k,netral,1,netral,Instagram,slot half marathon 10 kilometer,Maybank Marathon di Bali
2024-06-26 00:00:00,Ada yg cancel FM nya kah..?boleh dong DM.,netral,1,netral,Instagram,membatalkan full marathon nya kahboleh kirim pesan,Maybank Marathon di Bali
2024-06-26 00:00:00,@nayasurethings Keren bgt persiapan marathon Pocari dan Maybank,positif,2,positif,Twitter,keren banget persiapan maraton pocari maybank,Maybank Marathon di Bali
2024-06-26 00:00:00,Pertama kali FM di MBM 2024 @maybankmarathon 🙌🙌🔥🔥,positif,2,positif,Instagram,kali full marathon maybank marathon,Maybank Marathon di Bali
2024-06-27 00:00:00,Ada yg ga bisa hadir? Dm dong,netral,1,netral,Instagram,hadir kirim pesan,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-27 00:00:00,Villa kita baru loh. Check2 yuk yang masih butuh penginapan ❤️,netral,1,netral,Instagram,villa loh cek yuk butuh penginapan,Pujian dan Dukungan Lomba Lari
2024-06-27 00:00:00,Can’t wait!! 😍😍,positif,2,positif,Instagram,sabar,Pujian dan Dukungan Lomba Lari
2024-06-27 00:00:00,Ada yg punya slot 10k size s F,netral,1,netral,Instagram,slot 10 kilometer ukuran wanita,Maybank Marathon di Bali
2024-06-27 00:00:00,Klo ada yg punya  10k bsa info,netral,1,netral,Instagram,10 kilometer info,Pujian dan Dukungan Lomba Lari
2024-06-27 00:00:00,Yg cancel dm,netral,1,netral,Instagram,batal kirim pesan,Pujian dan Dukungan Lomba Lari
2024-06-27 00:00:00,Apes tahun ini nggak berangkat gara2 pake undi-undian 😢,negatif,0,negatif,Instagram,sial berangkat gara sistem undian,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-27 00:00:00,"Yang mau nginep di villa, yuklah ❤️",positif,2,positif,Instagram,menginap villa ayo,Pujian dan Dukungan Lomba Lari
2024-06-27 00:00:00,Where I can buy the ticket for the half marathon in bali ?,netral,1,netral,Instagram,membeli tiket half marathon bali,Maybank Marathon di Bali
2024-06-27 00:00:00,"Yang lagi cari penginapan, check2 kita yok ❤️",netral,1,netral,Instagram,mencari penginapan cek yuk,Pujian dan Dukungan Lomba Lari
2024-06-28 00:00:00,WTB 10k size L,netral,1,netral,Instagram,mencari 10 kilometer ukuran l,Pujian dan Dukungan Lomba Lari
2024-06-28 00:00:00,Ada yang ikutan Maybank Marathon 2024?? Kalau masih nyari tempat nginep boleh join dgn gua yakkk udah booked. Barangkali bisa split bill HAHAHHHAHA mayan buat jajan yakan,positif,2,positif,Twitter,maybank marathon cari menginap gabung pesan berbagi biaya hahahaha lumayan jajan,Maybank Marathon di Bali
2024-06-28 00:00:00,Akun gua kenapa gabisa login? Padahal pin udh benar,negatif,0,negatif,Instagram,akun masuk pin,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-28 00:00:00,ada lps aman? katany ditutup jalanan?,netral,1,netral,Instagram,jalur aman jalanan ditutup,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-28 00:00:00,Jakarta tetap di tempat biasa/ Summitmas?,netral,1,netral,Instagram,jakarta biasasummitmas,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-29 00:00:00,Pelita Air tahun ini menjadi Official Airline Partner resmi dari salah satu ajang lari paling bergengsi di Indonesia Maybank Marathon 2024. #kumparanTRAVEL #newsupdate,positif,2,positif,Twitter,pelita air mitra maskapai resmi salah ajang lari bergengsi indonesia maybank marathon,Maybank Marathon di Bali
2024-06-29 00:00:00,Mmg gada notif di email ya klu uda isi google form kak?,netral,1,netral,Instagram,notifikasi email isi formulir google kak,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-29 00:00:00,nyari HM klo ada yg cancel bole dm😬,positif,2,positif,Instagram,cari half marathon batal kirim pesan,Maybank Marathon di Bali
2024-06-29 00:00:00,jakarta udh full ya,negatif,0,negatif,Instagram,jakarta penuh,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-29 00:00:00,Ok,netral,1,positif,Instagram,oke,Pujian dan Dukungan Lomba Lari
2024-06-29 00:00:00,Wts 21k yaa..,netral,1,netral,Instagram,menjual 21 kilometer yaa,Pujian dan Dukungan Lomba Lari
2024-06-29 00:00:00,The anticipation is high as the Maybank Marathon 2024 gears up to take place on Bali. This year s event is set to unfold at the Bali United Training Center in Gianyar drawing in an impressive crowd of around 13 500 participants.,positif,2,positif,Twitter,antusiasme maybank marathon diselenggarakan bali acara pusat latihan bali united gianyar peserta orang,Maybank Marathon di Bali
2024-06-29 00:00:00,@anaslerr  ha apa lagi full marathon ar,netral,1,netral,Instagram,ha full marathon,Maybank Marathon di Bali
2024-06-29 00:00:00,I need some confirmation from organiser and has sent a msg but did not get any reply. Can somebody help?  But yeahhh 🙌🙌🙌🙌🙌🙌🔥🔥🔥,negatif,0,negatif,Instagram,konfirmasi penyelenggara kirim pesan balasan bantu,Komunikasi dan Koordinasi Acara Perjalanan
2024-06-29 00:00:00,WTB 10k international 1 slot,netral,1,netral,Instagram,mencari 10 kilometer internasional slot,Maybank Marathon di Bali
2024-06-30 00:00:00,Belum ada menu training di minggu pertama Juli yah? 😁,netral,1,netral,Instagram,menu latihan minggu juli,Pujian dan Dukungan Lomba Lari
2024-06-30 00:00:00,I need a slot for maybank 10km marathon!🙏🏻,netral,1,netral,Instagram,butuh slot maybank marathon 10 kilometer,Pujian dan Dukungan Lomba Lari
2024-06-30 00:00:00,Tapi kalo event race nya Mandiri Jogja Marathon atau Maybank Marathon worth it lah yaa dikejar sampe luar kota juga wkwk Yuk bisa yuk tahun depan ikut HM Maybank Marathon,positif,2,positif,Twitter,acara lombanya mandiri jogja marathon maybank marathon layak dikejar kota yuk yuk half marathon maybank marathon,Maybank Marathon di Bali
2024-06-30 00:00:00,Training Log 125 Long Run 24km 30/06/2024 Last run di bulan Juni ini ditutup dengan Sunday Long Run Road to Maybank Marathon 2024 bareng Riot Bandung Refreshment berlimpah dan karena ngikut rombongan yg cuma 1 yauda jadinya easy run hr adem juga di 140 averagenya,positif,2,positif,Twitter,catatan latihan lari 24 kilometer lari juni ditutup lari minggu road maybank marathon riot bandung penyegaran berlimpah rombongan lari santai adem detak jantung,Maybank Marathon di Bali
2024-06-30 00:00:00,Ada yg mau barter HM dengan 10K ga?? 😂😂,netral,1,netral,Instagram,tukar half marathon 10 kilometer,Maybank Marathon di Bali
2024-06-30 00:00:00,Wtb 10k size M. Dm ya,netral,1,netral,Instagram,mencari 10 kilometer ukuran kirim pesan,Maybank Marathon di Bali
2024-07-01 00:00:00,Wtb 10k ya,netral,1,netral,Instagram,mencari 10 kilometer,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,Wtb 21/10k,netral,1,netral,Instagram,mencari 10 kilometer,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,tempo run🫶🏼🫶🏼🫶🏼,positif,2,positif,Instagram,latihan tempo,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,Lg istirahat sehari guyss... sudah di hrs training lg wedussss!!! @rockystevanus @przfghtr @ieuan_pratama @figust_nidjaya,positif,2,positif,Instagram,istirahat sehari teman latihan wedus,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,ada rekom hotel yg masih blm full book ga buat maybank?,netral,1,netral,Instagram,rekomendasi hotel penuh maybank,Maybank Marathon di Bali
2024-07-01 00:00:00,WTB 10K DM 🙌,netral,1,netral,Instagram,mencari 10 kilometer kirim pesan,Maybank Marathon di Bali
2024-07-01 00:00:00,"WTS penginapan dekat start line, free pick up dr bandara. dm.",netral,1,netral,Instagram,menjual penginapan garis jemput gratis bandara kirim pesan,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,IMO pilihan event lari di Indonesia berdasarkan race management: Kalau mau ikutan FM pilih Borobudur Marathon HM pilih Jogya Marathon 5K pilih Pocari Run Bandung 10K? Tadinya pilih Pocari tp terlalu byk class sama kendaraan Desember baru nyoba yg Maybank Bali Marathon,positif,2,positif,Twitter,pilihan acara lari indonesia berdasarkan manajemen lomba full marathon pilih borobudur marathon half marathon pilih jogja marathon 5 kilometer pilih pocari run bandung 10 kilometer pilih pocari kelas kendaraan desember coba maybank bali marathon,Maybank Marathon di Bali
2024-07-01 00:00:00,sembuhkan lutut hamba ya allah blm jadi maybank marathon inii,negatif,0,negatif,Twitter,sembuhkan lutut hamba allah maybank marathon,Maybank Marathon di Bali
2024-07-01 00:00:00,Program awal Juli nya libur ya ? Asikkk 😂😂,positif,2,positif,Instagram,program juli libur asyik,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,"WTB HM FM Cancel, Domisili Bali🙏🏻🙏🏻",netral,1,netral,Instagram,mencari half marathonfull marathon batal domisili bali,Maybank Marathon di Bali
2024-07-01 00:00:00,Can someone explain that tempo run?,netral,1,netral,Instagram,latihan tempo,Pujian dan Dukungan Lomba Lari
2024-07-01 00:00:00,WTB 21k 😃,netral,1,netral,Instagram,mencari 21 kilometer,Pujian dan Dukungan Lomba Lari
2024-07-02 00:00:00,Need 10k 🥹,netral,1,netral,Instagram,butuh 10 kilometer,Pujian dan Dukungan Lomba Lari
2024-07-02 00:00:00,"Jual air bnb 4 kamar 8 orang. Tanggal 24-25 agustus. Lokasi 10km dari venue. 17 menit naik gojek. Harga 2.5jt, klo ada yg perlu japri ya.",netral,1,netral,Instagram,jual airbnb kamar orang tanggal agustus lokasi 10 kilometer lokasi lomba menit gojek harga japri,Pujian dan Dukungan Lomba Lari
2024-07-02 00:00:00,WTB 21k/FM 🙏🏻,netral,1,netral,Instagram,mencari 21 kilometerfull marathon,Pujian dan Dukungan Lomba Lari
2024-07-02 00:00:00,"Min @maybankmarathon , utk FM runner di KM5 ada tempatk sholat kan? untuk perlengkapan sholat seperti sarung apa disediakan juga nantinya?",netral,1,netral,Instagram,admin pelari full marathon kilometer salat perlengkapan salat sarung disediakan,Maybank Marathon di Bali
2024-07-02 00:00:00,Bismillah panjang umur sehat sehat bisa ikutan 10k tahun depan 🫶🏼🥹,positif,2,positif,Instagram,bismillah umur sehat 10 kilometer,Pujian dan Dukungan Lomba Lari
